gender;age;birthplace;marital_status;education;profession;car;km_driven;city;class;C9;C1/a;C1/b;C1/c;C2/a;C2/b;C2/c;C3/a;C3/b;C3/c;C3/d;C4/a;C5/a;C5/b;C6/a
F;32;China;Single;Master;Employee;NSEP;30000;Naples;9;1932.08;;1571.76;;;;;;;;;552.14;1596.00;;
M;25;Milan;Widow;Master;Employee;NSEP;30000;Naples;9;2231.07;;1978.33;;;;;;;;;488.75;1786.00;;
F;25;Milan;Widow;Master;Employee;NSEP;30000;Naples;9;2231.07;;1978.33;;;;;;;;;488.75;1786.00;;
M;32;Milan;Widow;Master;Employee;NSEP;30000;Naples;9;1249.58;;954.09;968.96;;;;;;;;424.97;1629.00;;
F;32;Milan;Widow;Master;Employee;NSEP;30000;Naples;9;1188.16;;917.33;931.92;;;;;;;;424.97;1629.00;;
M;25;Naples;Widow;Master;Employee;NSEP;30000;Naples;9;2752.50;;2606.12;;;;;;;;;518.20;1908.00;;
F;25;Naples;Widow;Master;Employee;NSEP;30000;Naples;9;2752.50;;2606.12;;;;;;;;;518.20;1908.00;;
M;32;Naples;Widow;Master;Employee;NSEP;30000;Naples;9;1345.35;;1010.21;1023.92;;;;;;;;445.27;1742.00;;
F;32;Naples;Widow;Master;Employee;NSEP;30000;Naples;9;1345.35;;1010.21;1023.92;;;;;;;;445.27;1742.00;;
M;25;Morocco;Widow;Master;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
F;25;Morocco;Widow;Master;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
M;32;Morocco;Widow;Master;Employee;NSEP;30000;Naples;9;3058.04;;2894.42;;;;;;;;;552.14;1745.00;;
F;32;Morocco;Widow;Master;Employee;NSEP;30000;Naples;9;3058.04;;2894.42;;;;;;;;;552.14;1745.00;;
M;25;China;Widow;Master;Employee;NSEP;30000;Naples;9;3023.64;;2861.95;;;;;;;;;591.69;1894.00;;
F;25;China;Widow;Master;Employee;NSEP;30000;Naples;9;3023.64;;2861.95;;;;;;;;;591.69;1894.00;;
M;32;China;Widow;Master;Employee;NSEP;30000;Naples;9;2207.48;;1945.28;;;;;;;;;552.14;1745.00;;
F;32;China;Widow;Master;Employee;NSEP;30000;Naples;9;2207.48;;1945.28;;;;;;;;;552.14;1745.00;;
M;25;Milan;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3254.27;;3079.56;;;;;;;;;488.75;1660.00;;
F;25;Milan;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3254.27;;3079.56;;;;;;;;;488.75;1660.00;;
M;32;Milan;Married;Without a qualification;Employee;NSEP;30000;Naples;9;1817.09;;1410.97;1371.61;;;;;;;;424.97;1514.00;;
F;32;Milan;Married;Without a qualification;Employee;NSEP;30000;Naples;9;1800.07;;1386.90;1348.90;;;;;;;;424.97;1514.00;;
M;25;Naples;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1782.00;;
F;25;Naples;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1782.00;;
M;32;Naples;Married;Without a qualification;Employee;NSEP;30000;Naples;9;2188.69;;1918.60;;;;;;;;;445.27;1627.00;;
F;32;Naples;Married;Without a qualification;Employee;NSEP;30000;Naples;9;2188.69;;1918.60;;;;;;;;;445.27;1627.00;;
M;25;Morocco;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1773.00;;
F;25;Morocco;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1773.00;;
M;32;Morocco;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1629.00;;
F;32;Morocco;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1629.00;;
M;25;China;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1773.00;;
F;25;China;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1773.00;;
M;32;China;Married;Without a qualification;Employee;NSEP;30000;Naples;9;3082.27;;2917.27;;;;;;;;;552.14;1629.00;;
M;25;Milan;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;488.75;1619.00;;
F;25;Milan;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;488.75;1619.00;;
M;32;Milan;Single;Without a qualification;Employee;NSEP;30000;Naples;9;2153.75;;1869.46;;;;;;;;;424.97;1476.00;;
F;32;Milan;Single;Without a qualification;Employee;NSEP;30000;Naples;9;2139.06;;1848.99;;;;;;;;;424.97;1476.00;;
M;25;Naples;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1740.00;;
F;25;Naples;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1740.00;;
M;32;Naples;Single;Without a qualification;Employee;NSEP;30000;Naples;9;2550.57;;2392.89;;;;;;;;;445.27;1588.00;;
F;32;Naples;Single;Without a qualification;Employee;NSEP;30000;Naples;9;2550.57;;2392.89;;;;;;;;;445.27;1588.00;;
M;25;Morocco;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1740.00;;
F;25;Morocco;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1740.00;;
M;32;Morocco;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1596.00;;
F;32;Morocco;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1596.00;;
M;25;China;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1740.00;;
F;25;China;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1740.00;;
M;32;China;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1596.00;;
F;32;China;Single;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1596.00;;
M;25;Milan;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;488.75;1786.00;;
F;25;Milan;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;488.75;1786.00;;
M;32;Milan;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;2657.51;;2516.51;;;;;;;;;424.97;1629.00;;
F;32;Milan;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;2375.26;;2184.25;;;;;;;;;424.97;1629.00;;
M;25;Naples;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1908.00;;
F;25;Naples;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;518.20;1908.00;;
M;32;Naples;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;2834.79;;2683.75;;;;;;;;;445.27;1742.00;;
F;32;Naples;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;2834.79;;2683.75;;;;;;;;;445.27;1742.00;;
M;25;Morocco;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
F;25;Morocco;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
M;32;Morocco;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1745.00;;
F;32;Morocco;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1745.00;;
M;25;China;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
F;25;China;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;591.69;1894.00;;
M;32;China;Widow;Without a qualification;Employee;NSEP;30000;Naples;9;3390.72;;3208.34;;;;;;;;;552.14;1745.00;;
M;25;Milan;Married;Master;Looking for a job;OLED;10000;Naples;9;2426.17;;2251.26;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Married;Master;Looking for a job;OLED;10000;Naples;9;2426.17;;2251.26;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Married;Master;Looking for a job;OLED;10000;Naples;9;1197.57;;923.20;937.69;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Married;Master;Looking for a job;OLED;10000;Naples;9;1138.72;;886.15;901.30;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Married;Master;Looking for a job;OLED;10000;Naples;9;3054.02;;2890.60;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Married;Master;Looking for a job;OLED;10000;Naples;9;3054.02;;2890.60;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Married;Master;Looking for a job;OLED;10000;Naples;9;1393.00;;1036.52;1050.50;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Married;Master;Looking for a job;OLED;10000;Naples;9;1393.00;;1036.52;1050.50;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Married;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Married;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Married;Master;Looking for a job;OLED;10000;Naples;9;2879.54;;2725.97;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Married;Master;Looking for a job;OLED;10000;Naples;9;2879.54;;2725.97;;;;;;;;;785.49;2998.00;;
M;25;China;Married;Master;Looking for a job;OLED;10000;Naples;9;3105.57;;2939.26;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Married;Master;Looking for a job;OLED;10000;Naples;9;3105.57;;2939.26;;;;;;;;;835.12;2998.00;;
M;32;China;Married;Master;Looking for a job;OLED;10000;Naples;9;2158.79;;1876.51;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Married;Master;Looking for a job;OLED;10000;Naples;9;2158.79;;1876.51;;;;;;;;;785.49;2998.00;;
M;25;Milan;Single;Master;Looking for a job;OLED;10000;Naples;9;2646.39;;2503.77;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Single;Master;Looking for a job;OLED;10000;Naples;9;2646.39;;2503.77;;;;;;;;;687.78;2998.00;;
M;32;Milan;Single;Master;Looking for a job;OLED;10000;Naples;9;1403.19;;1042.56;1056.00;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Single;Master;Looking for a job;OLED;10000;Naples;9;1390.15;;1034.95;1048.94;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;731.40;2998.00;;
M;32;Naples;Single;Master;Looking for a job;OLED;10000;Naples;9;1700.57;;1254.85;1255.83;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Single;Master;Looking for a job;OLED;10000;Naples;9;1700.57;;1254.85;1255.83;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Single;Master;Looking for a job;OLED;10000;Naples;9;3370.17;;3188.94;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Single;Master;Looking for a job;OLED;10000;Naples;9;3370.17;;3188.94;;;;;;;;;785.49;2998.00;;
M;25;China;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Single;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Single;Master;Looking for a job;OLED;10000;Naples;9;2546.13;;2387.78;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Single;Master;Looking for a job;OLED;10000;Naples;9;2546.13;;2387.78;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Widow;Master;Looking for a job;OLED;10000;Naples;9;3101.69;;2935.60;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Widow;Master;Looking for a job;OLED;10000;Naples;9;3101.69;;2935.60;;;;;;;;;687.78;2998.00;;
M;32;Milan;Widow;Master;Looking for a job;OLED;10000;Naples;9;1797.99;;1383.97;1346.13;;;;;;;;603.43;2998.00;;
F;32;Milan;Widow;Master;Looking for a job;OLED;10000;Naples;9;1603.08;;1185.92;1188.66;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;731.40;2998.00;;
M;32;Naples;Widow;Master;Looking for a job;OLED;10000;Naples;9;1961.75;;1610.20;;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Widow;Master;Looking for a job;OLED;10000;Naples;9;1961.75;;1610.20;;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
M;25;China;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Widow;Master;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Widow;Master;Looking for a job;OLED;10000;Naples;9;2827.98;;2677.34;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Widow;Master;Looking for a job;OLED;10000;Naples;9;2827.98;;;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;2573.57;;2419.35;;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;2555.87;;2398.97;;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;2881.77;;2728.09;;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;2881.77;;2728.09;;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
M;25;China;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Married;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3008.40;;2847.57;;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;2987.31;;2827.67;;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;731.40;2998.00;;
F;25;Naples;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3372.83;;3191.46;;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3372.83;;3191.46;;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
M;25;China;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;China;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Single;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3327.00;;3148.22;;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Widow;Without a qualification;Looking for a job;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;32;China;Married;Master;Employee;OLED;10000;Naples;9;2054.93;;1733.73;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Single;Master;Employee;OLED;10000;Naples;9;2552.22;;2394.80;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Single;Master;Employee;OLED;10000;Naples;9;2552.22;;2394.80;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Single;Master;Employee;OLED;10000;Naples;9;1336.15;;1005.06;1018.64;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Single;Master;Employee;OLED;10000;Naples;9;1323.74;;997.94;1011.48;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Single;Master;Employee;OLED;10000;Naples;9;3036.19;;2873.79;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Single;Master;Employee;OLED;10000;Naples;9;3036.19;;2873.79;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Single;Master;Employee;OLED;10000;Naples;9;1619.13;;1197.30;1199.83;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Single;Master;Employee;OLED;10000;Naples;9;1619.13;;1197.30;1199.83;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Single;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Single;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Single;Master;Employee;OLED;10000;Naples;9;3247.48;;3073.18;;;;;;;;;785.49;2998.00;;
F;32;Morocco;Single;Master;Employee;OLED;10000;Naples;9;3247.48;;3073.18;;;;;;;;;785.49;2998.00;;
M;25;China;Single;Master;Employee;OLED;10000;Naples;9;3270.98;;3095.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Single;Master;Employee;OLED;10000;Naples;9;3270.98;;3095.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Single;Master;Employee;OLED;10000;Naples;9;2456.49;;2285.53;;;;;;;;;785.49;2998.00;;
F;32;China;Single;Master;Employee;OLED;10000;Naples;9;2456.49;;2285.53;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Widow;Master;Employee;OLED;10000;Naples;9;2959.76;;2801.68;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Widow;Master;Employee;OLED;10000;Naples;9;2959.76;;2801.68;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Widow;Master;Employee;OLED;10000;Naples;9;1526.22;;1131.01;1135.15;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Widow;Master;Employee;OLED;10000;Naples;9;1526.22;;1131.01;1135.15;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Widow;Master;Employee;OLED;10000;Naples;9;1867.48;;1483.47;;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Widow;Master;Employee;OLED;10000;Naples;9;1867.48;;1483.47;;2194.01;2123.86;;;;;;633.46;2998.00;;
M;25;Morocco;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
F;25;Morocco;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;835.12;2998.00;;
M;32;Morocco;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;;;;;;;;785.49;2998.00;;
M;25;China;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
F;25;China;Widow;Master;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;835.12;2998.00;;
M;32;China;Widow;Master;Employee;OLED;10000;Naples;9;2727.17;;2582.22;;2194.01;2123.86;;;;;;785.49;2998.00;;
F;32;China;Widow;Master;Employee;OLED;10000;Naples;9;2727.17;;2582.22;;2194.01;2123.86;;;;;;785.49;2998.00;;
M;25;Milan;Married;Without a qualification;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
F;25;Milan;Married;Without a qualification;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;687.78;2998.00;;
M;32;Milan;Married;Without a qualification;Employee;OLED;10000;Naples;9;2415.55;;2239.28;;2194.01;2123.86;;;;;;603.43;2998.00;;
F;32;Milan;Married;Without a qualification;Employee;OLED;10000;Naples;9;2399.07;;2219.20;;2194.01;2123.86;;;;;;603.43;2998.00;;
M;25;Naples;Married;Without a qualification;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
F;25;Naples;Married;Without a qualification;Employee;OLED;10000;Naples;9;3390.72;;3208.34;;2671.07;2585.38;;;;;;731.40;2998.00;;
M;32;Naples;Married;Without a qualification;Employee;OLED;10000;Naples;9;2703.49;;2559.88;;2194.01;2123.86;;;;;;633.46;2998.00;;
F;32;Naples;Married;Without a qualification;Employee;OLED;10000;Naples;9;2703.49;;2559.88;;2194.01;2123.86;;;;;;633.46;2998.00;;
